price,location,bedroom,bathroom,carport,build_area,land_area,type
2700000000,Denpasar,3,3,0,110,105,villa
2700000000,Gianyar,3,4,0,110,105,villa
2750000000,Denpasar,3,3,1,110,105,rumah
3000000000,Denpasar,4,3,1,110,105,rumah
3000000000,Denpasar,3,2,0,110,105,rumah
3050000000,Denpasar,2,3,0,110,105,villa
3100000000,Denpasar,3,2,1,110,105,rumah
3100000000,Denpasar,3,2,0,110,105,villa
3130000000,Denpasar,2,2,0,110,105,rumah
2100000000,Denpasar,2,3,1,110,106,villa
2100000000,Denpasar,2,3,1,110,106,villa
2109999999,Denpasar,2,3,1,110,106,villa
2109999999,Denpasar,2,3,1,110,106,villa
2200000000,Denpasar,2,3,0,110,106,villa
2210000000,Denpasar,2,2,0,110,106,villa
2210000000,Denpasar,2,3,0,110,106,villa
2210000000,Denpasar,2,3,0,110,106,villa
2210000000,Denpasar,2,2,1,110,106,villa
2210000000,Denpasar,2,3,0,110,106,villa
2210000000,Denpasar,2,2,0,110,106,villa
2400000000,Denpasar,3,3,2,110,107,villa
1550000000,Denpasar,3,2,1,110,108,rumah
2570000000,Denpasar,3,3,1,110,110,villa
3500000000,Badung,2,3,1,110,115,villa
3500000000,Badung,2,3,0,110,115,villa
3500000000,Badung,2,3,1,110,115,villa
3500000000,Badung,2,3,1,110,115,villa
2049999999,Denpasar,2,3,0,110,116,villa
1350000000,Badung,2,3,1,110,119,villa
1350000000,Badung,3,2,1,110,120,rumah
1350000000,Badung,3,2,1,110,120,rumah
1500000000,Denpasar,4,2,0,110,120,rumah
1600000000,Badung,3,2,0,110,120,rumah
1600000000,Badung,3,2,0,110,120,rumah
1800000000,Badung,2,2,1,110,120,villa
2970000000,Badung,2,3,0,110,120,villa
1600000000,Badung,2,3,0,110,122,villa
1600000000,Badung,2,3,0,110,122,villa
1600000000,Denpasar,4,2,0,110,130,rumah
2500000000,Badung,3,3,1,110,130,villa
1200000000,Badung,3,2,0,110,145,rumah
850000000,Denpasar,4,1,0,110,150,rumah
1900000000,Badung,2,1,1,110,175,villa
1900000000,Badung,2,2,1,110,176,villa
2650000000,Gianyar,3,3,2,110,180,villa
1600000000,Badung,3,2,1,110,185,rumah
2500000000,Denpasar,3,2,0,110,189,rumah
2800000000,Badung,2,3,0,110,200,villa
3500000000,Gianyar,2,3,0,110,200,villa
1890000000,Denpasar,2,2,1,110,206,villa
3600000000,Badung,2,2,2,110,207,villa
3900000000,Badung,2,2,0,110,207,villa
2550000000,Badung,2,2,1,110,210,villa
4000000000,Badung,2,2,0,110,225,villa
3800000000,Badung,3,3,0,110,275,villa
4000000000,Denpasar,3,3,2,110,350,villa
7500000000,Gianyar,3,3,1,112,103,villa
1250000000,Badung,3,3,1,112,105,rumah
1300000000,Denpasar,3,2,1,112,200,rumah
2500000000,Badung,2,2,0,112,203,villa
3200000000,Badung,3,2,0,112,230,rumah
1200000000,Badung,3,2,0,113,113,rumah
1000000000,Denpasar,3,2,0,113,116,rumah
2080000000,Badung,2,3,0,113,120,villa
3000000000,Gianyar,3,3,1,113,130,villa
2190000000,Badung,3,4,1,113,148,rumah
1990000000,Badung,2,3,1,114,80,villa
1600000000,Denpasar,3,3,1,114,89,rumah
1700000000,Badung,3,2,0,114,105,rumah
1800000000,Tabanan,2,1,1,114,120,rumah
2900000000,Badung,2,2,1,114,120,villa
2900000000,Badung,2,2,0,114,120,villa
2950000000,Badung,2,3,0,114,120,villa
2950000000,Badung,2,2,0,114,120,villa
2950000000,Badung,2,2,0,114,120,villa
2950000000,Badung,2,2,0,114,120,villa
2950000000,Badung,2,2,0,114,120,villa
2950000000,Badung,2,2,0,114,120,villa
3360000000,Badung,2,2,1,114,120,villa
3470000000,Badung,2,2,0,114,120,villa
3520000000,Badung,2,2,0,114,120,villa
3800000000,Badung,3,2,0,114,120,villa
1350000000,Denpasar,3,2,0,115,78,rumah
1600000000,Badung,3,3,0,115,81,rumah
2200000000,Badung,2,3,1,115,95,villa
1950000000,Badung,2,2,1,115,100,villa
1950000000,Badung,2,2,0,115,100,villa
2290000000,Badung,2,2,0,115,100,villa
2290000000,Badung,2,2,0,115,100,villa
2400000000,Badung,3,2,1,115,100,rumah
2300000000,Badung,2,2,1,115,101,villa
2300000000,Badung,2,2,1,115,101,villa
2100000000,Badung,3,4,0,115,107,villa
2100000000,Badung,3,4,1,115,107,villa
2100000000,Badung,3,4,1,115,107,villa
2150000000,Badung,3,4,0,115,107,villa
2000000000,Denpasar,2,3,0,115,108,villa
2800000000,Badung,3,2,0,115,115,rumah
6300000000,Badung,2,2,0,115,119,villa
2300000000,Badung,4,3,1,115,125,rumah
2300000000,Badung,3,2,1,115,183,rumah
7050000000,Badung,2,2,1,115,205,villa
1200000000,Denpasar,4,2,1,115,235,rumah
1770000000,Denpasar,3,3,1,116,82,rumah
2540000000,Denpasar,3,3,1,116,112,villa
1750000000,Denpasar,3,3,2,117,90,rumah
1770000000,Denpasar,3,3,0,117,90,rumah
1770000000,Denpasar,3,3,1,117,90,rumah
2100000000,Badung,2,2,2,117,135,villa
2590000000,Badung,2,2,1,117,135,villa
2590000000,Badung,2,2,1,117,135,villa
2590000000,Badung,2,2,1,117,135,villa
2600000000,Badung,2,2,0,117,135,villa
2600000000,Badung,2,2,1,117,135,villa
2600000000,Badung,2,2,2,117,135,villa
2600000000,Badung,2,2,2,117,135,villa
2660000000,Badung,3,3,1,117,135,villa
3000000000,Badung,2,2,2,117,234,villa
4400000000,Badung,2,2,0,117,255,villa
2100000000,Badung,3,2,0,118,105,rumah
1500000000,Badung,4,2,1,118,120,villa
2800000000,Denpasar,3,4,1,118,152,rumah
2800000000,Denpasar,3,4,1,118,152,rumah
4500000000,Badung,2,2,0,118,200,villa
5500000000,Badung,2,2,0,118,200,villa
1480000000,Denpasar,3,2,0,119,92,rumah
1500000000,Denpasar,3,3,0,119,92,rumah
4300000000,Badung,2,2,0,119,100,villa
1600000000,Badung,2,2,1,119,150,rumah
1600000000,Badung,2,2,1,119,150,rumah
670000000,Denpasar,3,1,0,120,60,rumah
625000000,Gianyar,3,1,1,120,66,rumah
625000000,Gianyar,3,1,1,120,66,rumah
625000000,Gianyar,3,1,1,120,66,rumah
850000000,Badung,3,2,0,120,70,rumah
1250000000,Denpasar,3,2,1,120,70,rumah
1300000000,Denpasar,3,2,0,120,70,rumah
1300000000,Denpasar,3,2,0,120,70,rumah
1400000000,Badung,3,2,0,120,70,rumah
1500000000,Denpasar,2,2,1,120,70,rumah
1500000000,Denpasar,3,3,1,120,70,rumah
1300000000,Badung,2,2,0,120,72,rumah
650000000,Gianyar,4,2,1,120,80,rumah
1100000000,Denpasar,3,2,0,120,80,rumah
1370000000,Denpasar,3,3,0,120,80,rumah
1300000000,Badung,2,2,1,120,95,rumah
1350000000,Denpasar,3,2,1,120,95,rumah
1400000000,Badung,2,2,0,120,95,villa
900000000,Denpasar,3,1,0,120,100,rumah
950000000,Denpasar,2,3,0,120,100,rumah
1010000000,Badung,3,2,0,120,100,rumah
1250000000,Denpasar,3,3,1,120,100,rumah
1350000000,Denpasar,3,2,0,120,100,rumah
1450000000,Denpasar,3,2,1,120,100,rumah
1500000000,Denpasar,3,2,0,120,100,rumah
1500000000,Denpasar,3,3,0,120,100,rumah
1500000000,Denpasar,3,3,0,120,100,rumah
1600000000,Denpasar,3,3,1,120,100,rumah
1700000000,Denpasar,3,2,1,120,100,rumah
1750000000,Denpasar,3,3,2,120,100,rumah
1750000000,Denpasar,3,3,0,120,100,rumah
1750000000,Denpasar,3,3,1,120,100,rumah
1750000000,Denpasar,3,3,0,120,100,rumah
1750000000,Denpasar,3,3,2,120,100,rumah
1800000000,Denpasar,3,4,1,120,100,rumah
1800000000,Badung,3,3,0,120,100,rumah
2200000000,Badung,3,2,0,120,100,villa
2300000000,Denpasar,2,3,0,120,100,villa
2390000000,Denpasar,3,3,1,120,100,villa
2400000000,Denpasar,3,3,1,120,100,rumah
2500000000,Badung,3,3,0,120,100,rumah
2500000000,Gianyar,2,2,0,120,100,villa
2800000000,Badung,3,3,0,120,100,villa
2970000000,Badung,3,3,0,120,100,villa
4500000000,Badung,2,2,1,120,100,villa
5000000000,Badung,3,3,1,120,100,villa
2750000000,Badung,2,3,0,120,101,villa
2900000000,Denpasar,3,3,2,120,102,rumah
2950000000,Denpasar,3,3,2,120,102,rumah
1200000000,Denpasar,3,1,1,120,103,rumah
1880000000,Badung,2,2,1,120,103,villa
1980000000,Badung,2,3,1,120,103,villa
1980000000,Badung,2,2,0,120,103,villa
1980000000,Badung,2,3,0,120,103,villa
1980000000,Badung,2,2,0,120,103,villa
2000000000,Badung,2,3,0,120,103,villa
2970000000,Denpasar,3,3,1,120,103,villa
1000000000,Denpasar,3,2,0,120,105,rumah
1500000000,Denpasar,4,2,0,120,105,rumah
2900000000,Denpasar,3,3,0,120,105,villa
2900000000,Denpasar,3,3,0,120,105,rumah
2900000000,Denpasar,2,2,0,120,105,villa
2980000000,Badung,3,3,2,120,105,rumah
3000000000,Denpasar,3,3,0,120,105,rumah
3030000000,Denpasar,3,3,2,120,105,rumah
1400000000,Denpasar,3,2,1,120,106,rumah
850000000,Badung,3,2,0,120,110,rumah
3700000000,Badung,2,2,0,120,110,villa
3700000000,Badung,2,2,0,120,110,villa
3700000000,Badung,2,2,0,120,110,villa
3700000000,Badung,2,2,0,120,110,villa
2000000000,Badung,2,3,1,120,113,villa
2000000000,Badung,2,3,1,120,113,villa
5170000000,Badung,2,2,0,120,114,villa
800000000,Denpasar,4,2,0,120,120,rumah
1000000000,Badung,2,2,0,120,120,villa
1200000000,Denpasar,3,1,1,120,120,rumah
1650000000,Denpasar,3,3,1,120,120,villa
1650000000,Denpasar,3,3,1,120,120,villa
1650000000,Denpasar,3,3,0,120,120,rumah
1650000000,Denpasar,3,3,1,120,120,rumah
1650000000,Denpasar,3,3,1,120,120,rumah
1650000000,Denpasar,3,3,1,120,120,rumah
1700000000,Badung,3,2,0,120,120,villa
1750000000,Denpasar,3,3,0,120,120,rumah
1750000000,Denpasar,3,3,0,120,120,rumah
2500000000,Denpasar,3,2,1,120,120,rumah
2500000000,Denpasar,3,2,0,120,120,rumah
2900000000,Badung,2,2,0,120,120,villa
3000000000,Denpasar,3,3,0,120,120,villa
3400000000,Badung,3,2,0,120,120,villa
3400000000,Badung,3,2,0,120,120,villa
1500000000,Denpasar,3,2,0,120,124,rumah
1500000000,Denpasar,3,2,0,120,124,rumah
1500000000,Denpasar,3,2,0,120,124,rumah
3450000000,Badung,2,2,0,120,125,villa
3450000000,Badung,2,2,0,120,125,villa
3870000000,Badung,2,2,0,120,125,villa
2250000000,Badung,3,4,0,120,127,villa
2700000000,Badung,2,2,0,120,134,villa
2700000000,Badung,2,2,0,120,134,villa
2700000000,Badung,2,2,0,120,134,villa
2700000000,Badung,2,2,0,120,134,villa
1350000000,Badung,3,1,1,120,135,rumah
1400000000,Denpasar,4,3,0,120,135,rumah
1500000000,Badung,2,2,0,120,135,rumah
1800000000,Denpasar,2,3,1,120,135,villa
1500000000,Denpasar,3,3,1,120,139,rumah
3200000000,Badung,2,2,1,120,139,villa
3200000000,Badung,2,2,1,120,139,villa
2850000000,Denpasar,3,2,0,120,142,villa
2850000000,Denpasar,3,2,0,120,142,villa
2850000000,Denpasar,3,2,0,120,142,villa
2850000000,Denpasar,3,2,1,120,142,villa
2850000000,Denpasar,3,2,0,120,142,villa
1250000000,Badung,3,2,1,120,150,rumah
1600000000,Badung,2,2,0,120,150,rumah
2400000000,Denpasar,4,3,0,120,150,rumah
2700000000,Badung,2,2,0,120,150,villa
2950000000,Gianyar,2,2,0,120,150,villa
3200000000,Badung,3,3,1,120,150,villa
4470000000,Badung,3,3,0,120,150,villa
3500000000,Badung,2,2,0,120,154,villa
2800000000,Badung,2,2,0,120,155,rumah
2800000000,Badung,2,2,0,120,155,rumah
3500000000,Badung,2,3,0,120,158,rumah
2000000000,Gianyar,2,2,0,120,160,villa
2500000000,Badung,3,3,0,120,169,villa
2700000000,Badung,3,3,1,120,169,villa
2900000000,Badung,2,2,0,120,175,villa
1600000000,Denpasar,4,2,0,120,180,rumah
400000000,Buleleng,3,2,0,120,200,villa
1340000000,Badung,2,1,0,120,200,rumah
1500000000,Gianyar,2,2,0,120,200,villa
4500000000,Badung,2,1,0,120,200,villa
6500000000,Badung,2,3,0,120,200,villa
2650000000,Badung,2,2,0,120,210,villa
2650000000,Badung,2,2,0,120,210,villa
2900000000,Badung,3,3,0,120,225,villa
2500000000,Denpasar,2,2,0,120,229,villa
5550000000,Badung,2,3,0,120,230,villa
5550000000,Badung,2,3,0,120,230,villa
4320000000,Badung,3,4,2,120,244,villa
4420000000,Badung,3,3,0,120,244,villa
4420000000,Badung,3,4,0,120,244,villa
1980000000,Badung,2,1,0,120,247,rumah
1980000000,Badung,2,2,0,120,247,villa
1400000000,Badung,3,2,0,120,250,rumah
4000000000,Badung,4,4,0,120,250,villa
2600000000,Buleleng,2,2,0,120,260,villa
6500000000,Badung,2,2,0,120,280,villa
275000000,Karangasem,3,1,1,120,300,rumah
7000000000,Badung,3,3,0,120,300,villa
4900000000,Denpasar,2,2,0,120,305,rumah
4900000000,Denpasar,2,2,0,120,305,rumah
4950000000,Denpasar,2,2,2,120,305,rumah
2000000000,Buleleng,2,2,1,120,340,villa
4900000000,Badung,2,3,0,120,350,villa
2850000000,Badung,2,3,0,121,125,villa
1920000000,Denpasar,3,3,1,121,128,rumah
2590000000,Badung,2,2,0,121,140,villa
3900000000,Gianyar,2,2,0,121,172,villa
3900000000,Gianyar,2,3,0,121,172,villa
2800000000,Badung,4,3,0,121,190,villa
1500000000,Badung,4,2,0,122,118,villa
1650000000,Badung,3,2,1,122,150,rumah
3000000000,Badung,2,2,1,122,150,villa
3200000000,Badung,2,2,0,123,94,villa
4000000000,Badung,2,2,1,123,94,villa
2970000000,Badung,2,3,1,123,102,rumah
1600000000,Badung,3,2,0,123,123,rumah
2450000000,Badung,2,3,2,123,165,rumah
5750000000,Gianyar,3,3,0,124,127,villa
5870000000,Gianyar,3,3,0,124,127,villa
5920000000,Gianyar,3,3,0,124,132,villa
3340000000,Badung,2,2,1,124,165,villa
3350000000,Badung,2,2,1,124,165,villa
4710000000,Badung,3,3,0,124,175,villa
4710000000,Badung,3,3,0,124,175,villa
985000000,Denpasar,3,3,0,125,60,rumah
1500000000,Badung,3,3,1,125,80,villa
1500000000,Badung,3,3,1,125,80,rumah
1580000000,Badung,3,3,1,125,80,villa
1580000000,Badung,3,3,1,125,80,villa
1300000000,Badung,3,2,0,125,100,rumah
1400000000,Denpasar,3,2,0,125,100,rumah
1600000000,Tabanan,3,2,0,125,100,rumah
1900000000,Denpasar,3,3,2,125,100,villa
1980000000,Badung,2,2,1,125,100,villa
2400000000,Denpasar,3,4,0,125,100,rumah
2500000000,Badung,2,2,0,125,100,villa
2900000000,Badung,2,2,1,125,100,villa
2900000000,Denpasar,3,3,0,125,100,villa
3000000000,Badung,2,3,1,125,100,villa
3300000000,Badung,2,3,1,125,100,villa
2630000000,Badung,2,3,1,125,103,villa
1600000000,Denpasar,4,3,1,125,105,rumah
3000000000,Denpasar,4,3,0,125,109,rumah
2860000000,Badung,3,4,1,125,114,villa
1950000000,Badung,3,2,0,125,115,rumah
1950000000,Badung,3,2,2,125,115,rumah
1950000000,Badung,3,2,1,125,115,rumah
1950000000,Badung,3,2,0,125,115,rumah
2000000000,Badung,3,3,0,125,115,rumah
2000000000,Badung,4,2,1,125,115,rumah
2000000000,Badung,3,3,0,125,115,rumah
2000000000,Badung,4,2,1,125,115,rumah
1500000000,Denpasar,3,3,1,125,117,rumah
1500000000,Denpasar,3,2,0,125,117,rumah
1500000000,Denpasar,3,3,1,125,117,rumah
1700000000,Denpasar,3,3,0,125,117,rumah
1700000000,Denpasar,3,3,0,125,117,rumah
2400000000,Badung,3,2,1,125,117,villa
3000000000,Badung,2,3,2,125,119,villa
3000000000,Badung,2,3,1,125,119,villa
2270000000,Denpasar,3,4,1,125,125,rumah
2410000000,Badung,3,3,0,125,125,rumah
2900000000,Denpasar,3,3,1,125,125,villa
2900000000,Denpasar,2,3,2,125,125,villa
2900000000,Denpasar,3,3,1,125,125,villa
2900000000,Denpasar,3,3,1,125,125,villa
2900000000,Denpasar,3,3,2,125,125,villa
2500000000,Denpasar,3,2,1,125,135,rumah
2900000000,Denpasar,3,2,0,125,135,rumah
1800000000,Denpasar,3,4,0,125,140,rumah
2000000000,Denpasar,3,3,2,125,150,rumah
2300000000,Badung,2,3,2,125,150,villa
2500000000,Badung,3,4,2,125,150,villa
2670000000,Badung,3,3,1,125,158,villa
2670000000,Tabanan,3,3,2,125,197,villa
1300000000,Badung,2,2,0,125,200,villa
3960000000,Tabanan,3,2,0,125,200,rumah
4620000000,Tabanan,3,3,2,125,200,rumah
5000000000,Tabanan,4,4,0,125,200,rumah
5460000000,Tabanan,3,3,2,125,200,rumah
3500000000,Badung,2,2,0,125,225,villa
5470000000,Badung,2,2,0,125,250,villa
5470000000,Badung,2,2,0,125,250,villa
5470000000,Badung,2,2,0,125,250,villa
4800000000,Badung,2,2,0,125,260,villa
4800000000,Badung,2,2,1,125,260,villa
4800000000,Badung,2,2,0,125,260,villa
3750000000,Badung,2,2,1,125,270,villa
3750000000,Badung,2,2,0,125,270,villa
3800000000,Badung,2,2,0,125,297,villa
3000000000,Gianyar,2,3,0,125,300,villa
6500000000,Badung,2,2,0,125,360,villa
6500000000,Badung,2,2,1,125,360,villa
6500000000,Badung,2,2,0,125,360,villa
6500000000,Badung,2,2,0,125,360,villa
3120000000,Badung,2,2,0,126,90,villa
3000000000,Badung,2,2,0,126,100,villa
4600000000,Badung,3,3,1,126,120,villa
5490000000,Badung,3,3,1,126,120,villa
5490000000,Badung,3,3,1,126,120,villa
5500000000,Badung,3,4,1,126,120,villa
4500000000,Badung,3,3,0,126,125,villa
1800000000,Badung,3,3,0,126,131,villa
3240000000,Badung,3,3,0,126,131,rumah
3400000000,Badung,3,3,1,126,131,villa
3400000000,Badung,3,3,1,126,131,villa
3400000000,Badung,3,3,1,126,131,villa
3400000000,Badung,2,2,1,126,131,villa
3500000000,Badung,3,3,0,126,131,villa
3500000000,Badung,3,3,0,126,131,villa
3500000000,Badung,3,3,0,126,131,villa
3500000000,Badung,3,3,1,126,131,villa
3500000000,Badung,3,3,1,126,131,villa
3500000000,Badung,3,3,1,126,131,villa
3890000000,Badung,3,3,0,126,131,villa
3900000000,Badung,3,3,1,126,131,villa
3900000000,Badung,3,3,0,126,131,villa
3900000000,Badung,3,3,1,126,131,villa
3900000000,Badung,3,3,1,126,131,villa
3900000000,Badung,3,3,1,126,131,villa
3900000000,Badung,3,3,0,126,131,villa
3900000000,Badung,3,3,0,126,131,villa
3900000000,Badung,3,3,1,126,131,villa
2300000000,Badung,2,2,0,127,100,villa
2350000000,Badung,2,3,1,127,100,villa
2880000000,Badung,2,3,1,127,100,villa
2990000000,Badung,2,3,1,127,100,villa
2990000000,Badung,2,3,1,127,100,villa
3090000000,Badung,2,3,1,127,100,villa
2740000000,Badung,2,3,1,127,130,villa
1500000000,Denpasar,2,3,0,127,136,rumah
2000000000,Badung,2,2,1,127,150,villa
4900000000,Badung,2,2,0,127,160,villa
6200000000,Badung,2,2,0,127,160,villa
6200000000,Badung,2,2,0,127,160,villa
6900000000,Badung,2,2,1,127,160,villa
1250000000,Badung,3,2,0,128,70,rumah
3200000000,Badung,2,2,1,128,107,villa
2710000000,Gianyar,2,2,1,128,133,villa
2700000000,Gianyar,2,2,1,128,134,villa
2700000000,Gianyar,2,2,0,128,134,villa
2720000000,Gianyar,2,2,1,128,134,villa
2720000000,Gianyar,2,2,2,128,134,villa
2890000000,Gianyar,2,3,0,128,150,villa
2960000000,Gianyar,2,2,0,128,162,villa
6700000000,Gianyar,2,2,0,128,196,villa
4900000000,Badung,4,2,0,129,270,rumah
980000000,Badung,3,4,0,130,70,rumah
1100000000,Gianyar,2,2,0,130,100,rumah
1600000000,Denpasar,4,3,0,130,100,rumah
1800000000,Badung,2,2,2,130,100,villa
1800000000,Denpasar,3,2,1,130,100,rumah
1800000000,Badung,2,2,2,130,100,villa
1800000000,Denpasar,3,3,0,130,100,rumah
2900000000,Badung,2,2,0,130,100,villa
3100000000,Badung,2,2,1,130,100,villa
1250000000,Denpasar,2,3,0,130,108,rumah
1200000000,Denpasar,3,2,1,130,114,rumah
1200000000,Denpasar,3,2,1,130,114,rumah
1400000000,Badung,4,3,0,130,117,rumah
2250000000,Denpasar,3,3,1,130,120,rumah
3000000000,Badung,3,4,0,130,130,villa
1100000000,Badung,2,3,1,130,137,rumah
1100000000,Badung,2,3,0,130,137,rumah
2300000000,Badung,3,3,1,130,138,villa
5000000000,Badung,2,2,0,130,138,villa
2850000000,Denpasar,3,2,0,130,142,villa
2850000000,Denpasar,3,2,0,130,142,villa
2850000000,Denpasar,3,2,0,130,142,villa
4200000000,Denpasar,4,4,0,130,143,rumah
4300000000,Denpasar,3,3,0,130,145,rumah
1800000000,Denpasar,3,3,0,130,150,rumah
1950000000,Badung,3,3,0,130,150,rumah
2800000000,Gianyar,2,3,1,130,150,villa
2950000000,Badung,3,3,2,130,152,villa
1350000000,Denpasar,4,3,0,130,159,rumah
1350000000,Denpasar,4,3,1,130,159,rumah
2910000000,Badung,3,4,1,130,159,villa
2910000000,Badung,3,4,1,130,159,villa
2000000000,Denpasar,3,2,0,130,170,villa
3700000000,Badung,3,3,0,130,174,villa
3700000000,Badung,3,3,1,130,174,villa
3250000000,Badung,3,2,1,130,181,rumah
1200000000,Denpasar,4,3,1,130,185,rumah
4250000000,Gianyar,2,2,0,130,193,villa
1550000000,Badung,3,3,2,130,200,rumah
2400000000,Denpasar,3,4,1,130,200,rumah
4200000000,Gianyar,2,2,0,130,200,villa
3100000000,Denpasar,2,2,1,130,230,villa
3100000000,Badung,2,2,1,130,230,villa
3250000000,Badung,2,3,0,130,230,villa
3500000000,Badung,2,3,0,130,230,villa
3500000000,Denpasar,2,2,1,130,230,villa
3850000000,Badung,2,2,0,130,230,villa
2300000000,Badung,3,4,0,130,234,villa
1150000000,Gianyar,2,2,1,130,240,villa
3100000000,Denpasar,3,3,0,130,300,villa
2200000000,Badung,3,3,1,131,100,rumah
2200000000,Badung,3,3,0,131,100,rumah
2200000000,Badung,4,3,0,131,100,rumah
2250000000,Badung,3,3,1,131,100,rumah
1850000000,Denpasar,4,4,1,131,117,rumah
1850000000,Denpasar,4,4,1,131,117,rumah
1650000000,Denpasar,3,3,1,132,87,rumah
1700000000,Denpasar,3,3,0,132,87,rumah
1700000000,Denpasar,3,3,0,132,87,rumah
1750000000,Denpasar,3,3,0,132,87,rumah
3500000000,Badung,4,4,2,132,120,rumah
2500000000,Denpasar,4,3,1,133,250,villa
8000000000,Badung,3,4,0,133,266,villa
4480000000,Badung,2,2,1,134,77,villa
1800000000,Badung,3,2,0,134,105,rumah
5000000000,Badung,2,2,1,134,120,villa
3000000000,Denpasar,3,3,0,134,134,villa
3400000000,Badung,4,4,0,134,137,rumah
2000000000,Badung,3,3,1,134,186,villa
2150000000,Badung,3,2,0,134,186,villa
1800000000,Badung,2,3,1,135,60,villa
2250000000,Badung,2,3,0,135,75,villa
2000000000,Badung,2,2,1,135,100,villa
2200000000,Badung,2,2,0,135,100,villa
2950000000,Badung,3,3,1,135,100,villa
2950000000,Badung,3,3,0,135,100,villa
3030000000,Badung,2,2,0,135,100,villa
1500000000,Denpasar,4,3,0,135,102,rumah
1950000000,Badung,3,3,0,135,105,rumah
2500000000,Badung,3,2,1,135,108,villa
2500000000,Badung,2,2,0,135,108,villa
2350000000,Badung,3,3,0,135,110,rumah
2600000000,Badung,3,2,1,135,112,villa
2750000000,Denpasar,3,3,1,135,119,rumah
2850000000,Denpasar,3,3,0,135,119,rumah
2200000000,Badung,3,3,0,135,120,rumah
2200000000,Badung,3,3,0,135,120,rumah
2200000000,Badung,3,3,1,135,120,villa
2400000000,Badung,3,2,1,135,120,rumah
2500000000,Badung,3,3,1,135,120,rumah
3200000000,Badung,3,3,1,135,120,rumah
3500000000,Badung,3,4,1,135,120,villa
3550000000,Badung,3,3,1,135,120,villa
3550000000,Badung,3,3,0,135,120,villa
3360000000,Badung,3,3,1,135,128,villa
3130000000,Badung,2,2,0,135,133,villa
3130000000,Badung,2,2,0,135,133,villa
3130000000,Badung,2,2,1,135,133,villa
3380000000,Badung,2,2,0,135,133,villa
3380000000,Badung,2,2,0,135,133,villa
2900000000,Badung,3,3,1,135,135,villa
4990000000,Badung,2,2,2,135,135,villa
3800000000,Gianyar,2,2,1,135,137,villa
3800000000,Gianyar,2,2,1,135,137,villa
4420000000,Badung,2,2,0,135,138,villa
4420000000,Badung,2,2,0,135,138,villa
4420000000,Badung,2,2,0,135,138,villa
2900000000,Badung,3,3,1,135,144,villa
3200000000,Badung,3,3,1,135,144,villa
3550000000,Badung,3,3,0,135,144,villa
4190000000,Badung,3,3,0,135,144,villa
4190000000,Badung,3,3,1,135,144,villa
1300000000,Denpasar,3,2,1,135,150,rumah
2800000000,Gianyar,2,2,0,135,150,villa
3300000000,Badung,3,4,1,135,153,villa
3910000000,Gianyar,2,2,1,135,200,villa
2540000000,Denpasar,3,3,1,136,100,rumah
2640000000,Denpasar,4,3,0,136,100,rumah
3630000000,Badung,3,3,0,136,129,villa
3630000000,Badung,3,3,0,136,129,villa
3630000000,Badung,3,3,0,136,129,villa
3640000000,Badung,3,3,1,136,129,villa
3640000000,Badung,3,3,0,136,130,villa
3640000000,Badung,3,3,0,136,130,villa
3640000000,Badung,3,3,0,136,130,villa
3600000000,Badung,3,3,1,136,131,villa
3600000000,Badung,3,3,1,136,131,villa
3600000000,Badung,3,3,1,136,131,villa
3630000000,Badung,3,3,1,136,131,villa
3640000000,Badung,3,3,0,136,131,villa
3650000000,Badung,3,3,0,136,131,villa
3900000000,Badung,3,3,1,136,131,villa
3690000000,Badung,3,3,0,136,135,villa
3690000000,Badung,3,3,0,136,135,villa
3690000000,Badung,3,3,0,136,135,villa
3000000000,Badung,3,3,1,136,144,rumah
3100000000,Badung,3,3,1,136,144,rumah
3200000000,Gianyar,3,3,1,136,150,villa
3200000000,Gianyar,3,3,0,136,150,villa
2920000000,Badung,2,2,0,136,157,villa
1810000000,Badung,3,3,0,137,100,villa
1810000000,Badung,3,3,1,137,100,villa
1810000000,Badung,3,3,1,137,100,rumah
1810000000,Badung,3,3,0,137,100,villa
2300000000,Badung,3,3,1,137,100,villa
2300000000,Badung,3,3,1,137,100,villa
2300000000,Badung,3,3,2,137,100,villa
1600000000,Denpasar,3,2,0,137,105,rumah
1600000000,Denpasar,3,2,1,137,105,rumah
1500000000,Badung,4,2,0,137,120,rumah
5500000000,Badung,3,3,1,137,120,villa
5500000000,Badung,3,4,1,137,120,villa
2700000000,Badung,2,3,0,137,130,villa
4480000000,Badung,2,3,0,137,169,villa
2400000000,Badung,2,2,0,138,100,villa
2400000000,Badung,2,2,1,138,100,villa
2400000000,Badung,2,2,0,138,100,villa
2400000000,Badung,2,2,1,138,100,villa
3950000000,Badung,2,2,0,138,137,villa
3000000000,Badung,3,3,1,139,132,villa
2790000000,Gianyar,2,2,1,139,140,villa
800000000,Badung,3,2,1,140,70,rumah
1200000000,Badung,3,2,0,140,70,rumah
1200000000,Denpasar,3,2,1,140,70,rumah
1400000000,Badung,3,2,0,140,70,rumah
800000000,Badung,4,2,0,140,80,rumah
1600000000,Denpasar,3,3,1,140,90,rumah
1200000000,Badung,3,2,0,140,99,rumah
1250000000,Badung,3,2,0,140,99,rumah
1400000000,Badung,3,2,2,140,99,rumah
1500000000,Badung,3,2,0,140,99,rumah
1250000000,Denpasar,4,4,0,140,100,rumah
