,price,location,bedroom,bathroom,carport,build_area,land_area,type
2634,2590000000,Badung,2,2,1,200,150,villa
2635,5700000000,Badung,3,3,1,200,150,villa
2636,8260000000,Badung,3,3,0,200,150,villa
2637,8880000000,Badung,3,3,0,200,150,villa
2638,12000000000,Denpasar,5,3,0,200,150,rumah
2639,12000000000,Denpasar,5,3,0,200,150,rumah
2640,12000000000,Denpasar,5,3,0,200,150,rumah
2641,8260000000,Badung,3,3,1,200,150,villa
2642,8500000000,Denpasar,6,5,4,200,150,villa
2643,2190000000,Badung,3,4,1,200,150,villa
2644,1090000000,Badung,3,3,1,200,150,rumah
2645,5000000000,Badung,2,2,1,1125,700,villa
2646,3630000000,Denpasar,3,3,1,1125,700,rumah
2647,1400000000,Badung,2,2,1,1125,700,rumah
2648,2400000000,Denpasar,4,3,0,1125,700,rumah
2649,5400000000,Denpasar,5,4,1,1125,700,rumah
2650,1500000000,Denpasar,3,2,1,1125,700,rumah
2651,2800000000,Badung,3,4,1,1125,700,villa
2652,2290000000,Badung,3,4,1,1125,700,villa
2653,10000000000,Gianyar,9,9,0,1125,700,villa
2654,3190000000,Denpasar,2,3,1,1125,700,villa
2655,3500000000,Badung,4,3,2,1125,700,rumah
2656,1590000000,Badung,2,2,1,1125,700,villa
2657,4300000000,Badung,3,3,1,1125,700,villa
2658,4550000000,Denpasar,3,3,0,160,280,rumah
2659,875000000,Denpasar,2,2,1,160,280,rumah
2660,1450000000,Denpasar,3,2,1,160,280,rumah
2661,2900000000,Badung,2,2,1,160,280,villa
2662,4500000000,Badung,3,3,0,160,280,villa
2663,8260000000,Badung,4,4,1,160,280,villa
2664,2000000000,Badung,2,3,2,160,280,villa
2665,6200000000,Badung,3,3,0,160,280,villa
2666,2200000000,Badung,2,3,2,160,280,villa
2667,850000000,Badung,2,1,1,160,280,rumah
2668,2500000000,Badung,3,4,0,160,280,villa
2669,875000000,Denpasar,2,2,1,160,280,rumah
2670,3700000000,Badung,3,3,0,160,280,villa
2671,8910000000,Badung,4,5,1,160,280,villa
2672,750000000,Badung,2,1,1,160,280,rumah
2673,1590000000,Badung,2,2,1,160,280,villa
2674,4300000000,Badung,3,3,0,160,280,villa
2675,8000000000,Badung,4,3,1,450,500,rumah
2676,850000000,Badung,3,2,1,450,500,rumah
2677,6500000000,Badung,3,4,0,450,500,rumah
2678,8000000000,Badung,10,11,1,450,500,villa
2679,3200000000,Badung,3,3,0,450,500,villa
2680,2500000000,Badung,5,3,0,450,500,rumah
2681,5800000000,Badung,4,2,1,450,500,rumah
2682,3800000000,Badung,3,2,0,450,500,villa
2683,2750000000,Gianyar,3,3,0,450,500,villa
2684,2500000000,Denpasar,3,3,1,450,500,villa
2685,8000000000,Badung,3,2,2,450,500,villa
2686,2270000000,Denpasar,2,2,1,450,500,villa
2687,14000000000,Badung,4,4,1,450,500,villa
2688,5450000000,Badung,4,5,0,450,500,villa
2689,800000000,Badung,2,1,0,450,500,rumah
2690,2000000000,Badung,2,1,0,156,100,villa
2691,5450000000,Badung,4,5,0,156,100,villa
2692,750000000,Badung,2,1,1,156,100,rumah
2693,1500000000,Badung,3,2,1,156,100,rumah
2694,9000000000,Badung,3,3,1,156,100,villa
2695,8910000000,Badung,4,5,0,156,100,villa
2696,8880000000,Badung,4,4,0,156,100,villa
2697,8260000000,Badung,4,4,0,156,100,villa
2698,8880000000,Badung,3,3,0,156,100,villa
2699,8260000000,Badung,3,3,0,156,100,villa
2700,5450000000,Badung,4,5,0,156,100,villa
2701,8260000000,Badung,3,3,0,156,100,villa
2702,8910000000,Badung,3,3,0,156,100,villa
2703,6000000000,Badung,6,6,2,156,100,villa
2704,8970000000,Badung,3,3,0,156,100,villa
2705,9070000000,Badung,3,3,0,156,100,villa
2706,775000000,Badung,2,1,0,156,100,rumah
2707,10000000000,Badung,3,3,0,295,378,villa
2708,2800000000,Denpasar,4,5,0,295,378,rumah
2709,7000000000,Badung,3,4,2,295,378,villa
2710,4500000000,Badung,4,2,1,295,378,villa
2711,2700000000,Denpasar,3,4,2,295,378,rumah
2712,1850000000,Badung,3,3,1,295,378,rumah
2713,2850000000,Denpasar,3,2,1,295,378,villa
2714,3950000000,Badung,3,3,1,295,378,villa
2715,4800000000,Gianyar,3,3,1,295,378,villa
2716,5500000000,Denpasar,4,5,2,295,378,rumah
2717,1600000000,Denpasar,3,2,0,295,378,rumah
2718,3790000000,Denpasar,2,3,2,295,378,villa
2719,4190000000,Badung,3,3,1,295,378,villa
2720,7900000000,Badung,4,4,2,295,378,villa
2721,10000000000,Badung,6,6,1,295,378,villa
2722,15000000000,Badung,4,4,2,4950,5000,villa
2723,4300000000,Badung,3,3,0,4950,5000,villa
2724,2200000000,Badung,3,3,2,4950,5000,villa
2725,1600000000,Badung,2,3,2,4950,5000,villa
2726,7500000000,Badung,2,1,2,4950,5000,villa
2727,3300000000,Badung,2,2,0,4950,5000,villa
2728,4600000000,Denpasar,4,5,0,4950,5000,rumah
2729,4000000000,Karangasem,2,2,0,4950,5000,villa
2730,4900000000,Badung,4,5,0,4950,5000,villa
2731,700000000,Badung,3,2,1,4950,5000,rumah
2732,7900000000,Badung,4,5,2,4950,5000,villa
2733,8000000000,Badung,3,4,1,309,290,villa
2734,2800000000,Tabanan,2,2,1,309,290,villa
2735,3000000000,Tabanan,2,3,0,309,290,villa
2736,750000000,Badung,3,2,1,309,290,rumah
2737,4900000000,Badung,4,5,0,309,290,villa
2738,1400000000,Badung,4,3,0,309,290,rumah
2739,7500000000,Badung,2,2,0,309,290,villa
2740,7500000000,Badung,3,2,0,309,290,villa
2741,2700000000,Badung,2,2,1,309,290,rumah
2742,2700000000,Badung,2,2,1,309,290,rumah
2743,2850000000,Denpasar,3,2,0,309,290,villa
2744,11000000000,Badung,4,4,1,309,290,villa
2745,10000000000,Badung,4,5,0,309,290,villa
2746,3400000000,Gianyar,3,3,2,309,290,villa
2747,1480000000,Badung,2,2,1,309,290,villa
2748,4500000000,Gianyar,7,7,1,309,290,villa
2749,1250000000,Denpasar,3,2,1,63,85,rumah
2750,2800000000,Badung,4,4,0,63,85,rumah
2751,1090000000,Badung,3,3,2,63,85,rumah
2752,320000000,Tabanan,2,1,1,63,85,rumah
2753,1670000000,Denpasar,3,3,2,63,85,rumah
2754,5000000000,Badung,2,2,1,63,85,villa
2755,3800000000,Badung,3,4,1,63,85,villa
2756,7900000000,Badung,3,3,1,63,85,villa
2757,12500000000,Badung,4,4,1,63,85,villa
2758,9000000000,Badung,3,3,1,63,85,villa
2759,1300000000,Denpasar,3,3,1,63,85,rumah
2760,1110000000,Badung,3,3,0,63,85,villa
2761,4500000000,Gianyar,7,7,2,63,85,villa
2762,4000000000,Badung,3,2,0,63,85,villa
2763,450000000,Tabanan,2,1,0,90,45,rumah
2764,149000000,Badung,2,2,1,90,45,villa
2765,1000000000,Denpasar,5,6,1,90,45,rumah
2766,2500000000,Badung,4,2,1,90,45,rumah
2767,2950000000,Badung,2,2,1,90,45,villa
2768,1600000000,Badung,2,3,1,90,45,villa
2769,4200000000,Badung,3,3,0,90,45,villa
2770,2300000000,Denpasar,3,2,0,90,45,rumah
2771,5280000000,Badung,3,3,1,90,45,villa
2772,2300000000,Badung,3,2,0,90,45,rumah
2773,2900000000,Badung,3,3,2,90,45,villa
2774,1000000000,Badung,2,1,2,90,45,rumah
2775,1200000000,Badung,3,2,1,90,45,rumah
2776,4930000000,Badung,3,3,0,90,45,villa
2777,2790000000,Badung,2,2,0,90,45,villa
2778,5860000000,Badung,3,3,0,90,45,villa
2779,6500000000,Badung,3,4,0,90,45,villa
2780,5550000000,Badung,2,3,0,90,45,villa
2781,2690000000,Badung,1,2,0,110,76,villa
2782,3740000000,Badung,2,2,0,110,76,villa
2783,7440000000,Badung,3,4,0,110,76,villa
2784,3450000000,Badung,2,2,0,110,76,villa
2785,5470000000,Badung,2,2,0,110,76,villa
2786,4420000000,Badung,2,2,0,110,76,villa
2787,7480000000,Badung,2,2,0,110,76,villa
2788,5300000000,Badung,4,4,0,110,76,villa
2789,7350000000,Badung,4,5,0,110,76,villa
2790,4269999999,Badung,3,3,0,110,76,villa
2791,11200000000,Badung,4,4,0,110,76,villa
2792,4900000000,Badung,4,4,0,110,76,villa
2793,8700000000,Badung,4,5,0,110,76,villa
2794,4800000000,Badung,3,4,0,110,76,villa
2795,6750000000,Badung,4,3,0,110,76,villa
2796,3750000000,Badung,2,2,1,110,76,villa
2797,5800000000,Buleleng,3,3,1,110,76,villa
2798,5400000000,Badung,4,3,1,110,76,villa
2799,1900000000,Badung,2,1,1,110,76,villa
2800,5400000000,Badung,4,3,1,184,170,villa
2801,875000000,Denpasar,3,2,1,184,170,rumah
2802,3200000000,Badung,2,3,0,184,170,villa
2803,2200000000,Badung,2,2,0,184,170,villa
2804,3500000000,Badung,4,3,2,184,170,villa
2805,5900000000,Badung,5,5,2,184,170,villa
2806,6000000000,Denpasar,4,4,0,184,170,villa
2807,12900000000,Badung,4,4,1,184,170,villa
2808,3500000000,Denpasar,3,3,0,184,170,villa
2809,3500000000,Denpasar,3,4,1,184,170,rumah
2810,5000000000,Denpasar,7,5,1,184,170,rumah
2811,3900000000,Denpasar,3,3,0,184,170,villa
2812,2790000000,Badung,4,4,2,184,170,rumah
2813,4800000000,Badung,2,2,0,184,170,villa
2814,1100000000,Badung,3,3,1,184,170,villa
2815,2800000000,Badung,3,2,2,184,170,villa
2816,2190000000,Badung,2,2,1,184,170,villa
2817,2490000000,Badung,2,2,1,101,117,villa
2818,1300000000,Denpasar,3,2,1,101,117,rumah
2819,14200000000,Badung,3,2,0,101,117,villa
2820,2690000000,Badung,1,2,0,101,117,villa
2821,2270000000,Denpasar,3,3,1,101,117,villa
2822,10800000000,Badung,3,4,0,101,117,villa
2823,5550000000,Badung,2,3,0,101,117,villa
2824,2500000000,Denpasar,3,3,1,101,117,rumah
2825,6500000000,Badung,3,4,0,101,117,villa
2826,3850000000,Badung,2,2,1,101,117,villa
2827,1400000000,Badung,2,2,1,101,117,rumah
2828,13400000000,Badung,4,4,1,101,117,villa
2829,1300000000,Badung,2,2,0,101,117,villa
2830,1200000000,Badung,2,1,0,101,117,rumah
2831,3380000000,Denpasar,3,4,0,101,117,villa
2832,3180000000,Badung,3,3,0,210,215,rumah
2833,3350000000,Buleleng,2,3,0,210,215,villa
2834,1990000000,Badung,2,3,1,210,215,villa
2835,4900000000,Badung,4,5,0,210,215,villa
2836,950000000,Badung,2,1,0,210,215,rumah
2837,6500000000,Denpasar,5,5,0,210,215,rumah
2838,3000000000,Denpasar,6,4,0,210,215,rumah
2839,7750000000,Badung,3,3,0,210,215,villa
2840,5000000000,Badung,4,5,1,210,215,villa
2841,2900000000,Badung,2,2,0,210,215,villa
2842,2900000000,Badung,2,2,0,210,215,villa
2843,4900000000,Badung,4,5,1,210,215,villa
2844,4900000000,Badung,4,4,1,350,300,villa
2845,3000000000,Badung,3,2,0,350,300,villa
2846,12000000000,Badung,5,6,0,350,300,villa
2847,15000000000,Badung,4,4,2,350,300,villa
2848,2270000000,Denpasar,5,5,3,350,300,rumah
2849,1200000000,Denpasar,3,2,0,350,300,rumah
2850,6000000000,Badung,3,3,0,350,300,villa
2851,8000000000,Badung,11,10,2,350,300,villa
2852,2900000000,Badung,2,2,0,350,300,villa
2853,2200000000,Denpasar,5,4,1,350,300,rumah
2854,4200000000,Badung,3,3,0,350,300,villa
2855,2000000000,Badung,2,2,2,350,300,villa
2856,1350000000,Badung,3,2,1,350,300,rumah
2857,1990000000,Badung,2,3,1,350,300,villa
2858,240000000,Tabanan,2,1,0,350,300,rumah
2859,1200000000,Denpasar,3,2,1,350,300,rumah
2860,5690000000,Badung,2,2,1,350,300,villa
2861,5010000000,Badung,4,4,1,350,300,villa
2862,4000000000,Gianyar,6,6,0,350,300,villa
2863,430000000,Tabanan,2,1,0,350,300,rumah
2864,1880000000,Denpasar,3,3,1,350,300,rumah
2865,1600000000,Badung,2,2,1,350,300,rumah
2866,2270000000,Denpasar,2,3,1,350,300,rumah
2867,915000000,Badung,4,3,1,350,300,rumah
2868,1600000000,Badung,2,2,1,350,300,rumah
2869,2250000000,Badung,3,3,1,350,300,rumah
2870,4200000000,Badung,3,4,0,350,300,villa
2871,2850000000,Badung,2,3,0,350,300,villa
2872,4800000000,Badung,3,3,1,350,300,villa
2873,1640000000,Denpasar,3,3,0,350,300,rumah
2874,2300000000,Badung,3,3,1,350,300,villa
2875,4000000000,Gianyar,6,6,2,350,300,villa
2876,4900000000,Badung,4,5,0,350,300,villa
2877,4200000000,Badung,3,4,1,350,300,villa
2878,2800000000,Denpasar,3,3,1,100,140,villa
2879,2950000000,Badung,2,2,0,100,140,villa
2880,3550000000,Badung,3,3,0,100,140,villa
2881,2500000000,Denpasar,3,2,0,100,140,rumah
2882,1590000000,Badung,2,2,1,100,140,villa
2883,6800000000,Badung,3,4,1,100,140,villa
2884,9000000000,Badung,3,3,1,100,140,villa
2885,6700000000,Denpasar,6,6,1,100,140,rumah
2886,1650000000,Denpasar,3,3,1,100,140,rumah
2887,3200000000,Badung,2,1,1,100,140,rumah
2888,1650000000,Denpasar,3,3,1,100,140,rumah
2889,1650000000,Denpasar,3,3,1,100,140,rumah
2890,1650000000,Denpasar,3,3,1,100,140,rumah
2891,2500000000,Denpasar,3,3,1,100,140,rumah
2892,4900000000,Badung,4,5,0,100,140,villa
2893,2500000000,Denpasar,3,3,1,100,140,rumah
2894,4900000000,Badung,4,5,1,100,140,villa
2895,1650000000,Badung,3,2,0,100,140,villa
2896,4500000000,Badung,2,2,0,100,140,villa
2897,3400000000,Badung,2,2,1,131,126,villa
2898,950000000,Denpasar,3,2,1,131,126,rumah
2899,950000000,Denpasar,2,3,0,131,126,rumah
2900,4500000000,Badung,4,4,0,131,126,rumah
2901,1500000000,Denpasar,4,2,1,131,126,rumah
2902,3000000000,Badung,4,4,0,131,126,rumah
2903,9000000000,Badung,3,3,1,131,126,villa
2904,2200000000,Tabanan,2,3,0,131,126,villa
2905,10000000000,Denpasar,4,4,2,131,126,villa
2906,1750000000,Denpasar,2,3,1,131,126,rumah
2907,1590000000,Badung,2,2,0,131,126,villa
2908,3700000000,Denpasar,3,3,1,131,126,rumah
2909,5250000000,Badung,4,5,1,131,126,villa
2910,2800000000,Badung,3,3,0,131,126,villa
2911,4900000000,Badung,4,5,1,131,126,villa
2912,7200000000,Badung,3,3,0,131,126,villa
2913,4000000000,Badung,3,2,1,131,126,villa
2914,7500000000,Badung,4,4,1,204,203,villa
2915,3500000000,Denpasar,3,4,1,204,203,rumah
2916,2500000000,Denpasar,2,2,1,204,203,rumah
2917,9000000000,Badung,3,3,0,204,203,villa
2918,2500000000,Denpasar,3,3,0,204,203,villa
2919,4900000000,Badung,4,5,1,204,203,villa
2920,8500000000,Denpasar,6,6,0,204,203,villa
2921,825000000,Gianyar,4,2,0,204,203,rumah
2922,5000000000,Badung,4,4,0,204,203,villa
2923,4900000000,Badung,4,5,1,204,203,villa
2924,5700000000,Tabanan,5,7,10,204,203,villa
2925,3590000000,Badung,2,2,1,204,203,villa
2926,900000000,Badung,2,1,1,204,203,rumah
2927,2500000000,Badung,2,2,1,204,203,rumah
2928,1250000000,Denpasar,3,2,1,204,203,rumah
2929,4500000000,Badung,3,3,0,204,203,villa
2930,5700000000,Badung,2,2,0,262,257,villa
2931,3590000000,Badung,3,4,1,262,257,villa
2932,2900000000,Badung,2,2,0,262,257,rumah
2933,9000000000,Badung,3,3,1,262,257,villa
2934,3680000000,Denpasar,3,2,1,262,257,rumah
2935,7500000000,Badung,4,4,0,262,257,villa
2936,2600000000,Badung,4,4,1,262,257,villa
2937,2800000000,Tabanan,2,1,0,262,257,villa
2938,10000000000,Badung,3,3,0,262,257,villa
2939,8500000000,Badung,3,3,1,262,257,villa
2940,10000000000,Badung,4,5,1,262,257,villa
2941,3110000000,Badung,3,4,1,262,257,villa
2942,4900000000,Badung,4,5,1,262,257,villa
2943,4500000000,Badung,3,3,2,262,257,villa
2944,1300000000,Gianyar,4,2,0,262,257,rumah
2945,1130000000,Badung,2,3,2,262,257,rumah
2946,4500000000,Badung,2,2,1,262,257,villa
2947,13500000000,Badung,3,3,0,262,257,villa
2948,2600000000,Denpasar,3,4,2,305,305,villa
2949,2860000000,Badung,3,4,1,305,305,villa
2950,780000000,Badung,2,1,1,305,305,rumah
2951,2550000000,Badung,3,3,0,305,305,rumah
2952,1090000000,Badung,3,3,2,305,305,rumah
2953,1400000000,Denpasar,4,2,0,305,305,rumah
2954,2800000000,Badung,3,3,1,305,305,villa
2955,4900000000,Badung,4,5,1,305,305,villa
2956,4850000000,Badung,3,3,1,305,305,villa
2957,3000000000,Badung,3,3,1,305,305,villa
2958,1590000000,Denpasar,3,3,2,305,305,rumah
2959,3500000000,Gianyar,2,3,2,305,305,villa
2960,4900000000,Badung,4,5,1,305,305,villa
2961,3000000000,Badung,2,2,0,305,305,villa
2962,9000000000,Badung,3,3,3,305,305,villa
2963,4900000000,Badung,5,5,0,305,305,villa
2964,5500000000,Denpasar,3,3,1,305,305,villa
2965,3500000000,Badung,3,3,1,305,305,villa
2966,2750000000,Badung,2,1,1,180,110,villa
2967,1450000000,Badung,2,2,1,180,110,villa
2968,3900000000,Badung,3,3,1,180,110,villa
2969,1090000000,Badung,3,3,1,180,110,villa
2970,12500000000,Badung,4,4,1,180,110,villa
2971,4900000000,Tabanan,4,5,0,180,110,villa
2972,5800000000,Badung,6,5,0,180,110,villa
2973,2200000000,Denpasar,3,4,1,180,110,rumah
2974,12000000000,Badung,4,4,2,180,110,villa
2975,3500000000,Denpasar,4,2,0,180,110,rumah
2976,3960000000,Tabanan,3,2,0,180,110,rumah
2977,3300000000,Badung,4,3,2,180,110,rumah
2978,12000000000,Badung,3,3,1,180,110,villa
2979,9000000000,Badung,3,3,0,180,110,villa
2980,2810000000,Badung,2,2,0,180,110,villa
2981,4200000000,Badung,2,4,1,180,110,villa
2982,1400000000,Badung,2,2,0,186,70,rumah
2983,5500000000,Denpasar,6,4,1,186,70,rumah
2984,7500000000,Badung,4,4,0,186,70,villa
2985,5500000000,Badung,4,5,1,186,70,villa
2986,9300000000,Badung,4,5,1,186,70,villa
2987,8000000000,Badung,3,4,0,186,70,villa
2988,1900000000,Badung,3,2,1,186,70,villa
2989,8199999999,Badung,3,3,1,186,70,villa
2990,15000000000,Badung,5,5,2,186,70,villa
2991,2000000000,Denpasar,4,2,1,186,70,rumah
2992,3850000000,Badung,2,3,0,186,70,villa
2993,5500000000,Denpasar,5,3,4,186,70,rumah
2994,1600000000,Badung,3,2,0,186,70,villa
2995,1720000000,Badung,3,3,1,186,70,villa
2996,5500000000,Badung,4,5,1,186,70,villa
2997,3200000000,Badung,2,3,1,186,70,rumah
2998,6500000000,Badung,3,4,1,186,70,villa
2999,4500000000,Badung,3,3,1,136,160,villa
3000,4250000000,Gianyar,2,2,0,136,160,villa
3001,1700000000,Denpasar,3,2,1,136,160,rumah
3002,2270000000,Denpasar,2,3,2,136,160,villa
3003,7200000000,Badung,3,3,0,136,160,villa
3004,3500000000,Badung,2,2,0,136,160,villa
3005,1200000000,Badung,3,3,1,136,160,rumah
3006,3650000000,Badung,3,3,0,136,160,villa
3007,5900000000,Badung,5,4,0,136,160,villa
3008,1680000000,Badung,3,2,0,136,160,villa
3009,3450000000,Badung,2,2,1,136,160,villa
3010,2590000000,Tabanan,3,3,1,136,160,villa
3011,7900000000,Badung,3,3,1,136,160,villa
3012,9000000000,Badung,5,5,1,136,160,villa
3013,1700000000,Badung,2,2,1,136,160,rumah
3014,2900000000,Badung,3,3,1,136,160,villa
3015,2300000000,Badung,2,3,0,136,160,rumah
3016,1700000000,Badung,2,2,1,136,160,rumah
3017,5200000000,Denpasar,5,3,0,136,160,rumah
3018,500000000,Badung,2,1,0,75,65,rumah
3019,890000000,Badung,2,1,1,75,65,rumah
3020,2950000000,Badung,2,2,1,75,65,villa
3021,12700000000,Badung,4,4,2,75,65,villa
3022,8000000000,Badung,10,11,0,75,65,villa
3023,1250000000,Badung,5,4,0,75,65,rumah
3024,1150000000,Badung,2,1,1,75,65,rumah
3025,5800000000,Denpasar,5,6,4,75,65,rumah
3026,8000000000,Badung,10,11,4,75,65,villa
3027,1720000000,Badung,3,3,1,75,65,villa
3028,9230000000,Badung,3,3,1,75,65,villa
3029,2150000000,Badung,3,2,0,75,65,rumah
3030,985000000,Denpasar,3,3,0,75,65,rumah
3031,365000000,Buleleng,2,2,0,75,65,rumah
3032,1300000000,Badung,3,2,0,75,65,rumah
3033,1600000000,Badung,3,2,0,75,65,rumah
3034,2250000000,Denpasar,4,4,0,100,300,rumah
3035,1300000000,Badung,4,3,0,100,300,rumah
3036,2700000000,Badung,2,2,1,100,300,rumah
3037,15000000000,Badung,4,4,0,100,300,villa
3038,980000000,Badung,3,4,0,100,300,rumah
3039,4200000000,Denpasar,4,5,0,100,300,rumah
3040,977000000,Denpasar,2,1,1,100,300,rumah
3041,3450000000,Badung,3,4,1,100,300,rumah
3042,780000000,Badung,2,1,1,100,300,rumah
3043,7500000000,Badung,4,3,1,100,300,villa
3044,1600000000,Badung,2,2,1,100,300,rumah
3045,2950000000,Badung,2,2,2,100,300,villa
3046,15000000000,Badung,4,4,0,100,300,villa
3047,12000000000,Badung,3,3,1,100,300,villa
3048,5000000000,Denpasar,5,4,0,100,300,rumah
3049,14000000000,Badung,3,3,1,100,300,villa
3050,1900000000,Denpasar,2,2,0,100,300,rumah
3051,6200000000,Badung,3,2,1,100,300,villa
3052,1500000000,Denpasar,3,3,0,255,217,rumah
3053,1350000000,Badung,3,2,0,255,217,rumah
3054,1450000000,Denpasar,2,2,0,255,217,rumah
3055,750000000,Denpasar,2,2,0,255,217,rumah
3056,775000000,Badung,2,1,0,255,217,rumah
3057,2000000000,Denpasar,6,5,1,255,217,rumah
3058,3750000000,Badung,2,2,0,255,217,villa
3059,2390000000,Denpasar,3,3,1,255,217,villa
3060,1950000000,Badung,2,2,1,255,217,villa
3061,9500000000,Denpasar,4,3,1,255,217,villa
3062,920000000,Denpasar,4,2,0,255,217,rumah
3063,1350000000,Denpasar,2,2,0,255,217,rumah
3064,3000000000,Denpasar,4,3,0,255,217,rumah
3065,2200000000,Denpasar,6,3,0,255,217,rumah
3066,2000000000,Denpasar,5,3,0,255,217,rumah
3067,6500000000,Badung,3,3,2,255,217,villa
3068,2000000000,Denpasar,6,2,0,255,217,rumah
3069,7500000000,Badung,4,4,0,23885,13555,villa
3070,500000000,Jembrana,2,1,0,23885,13555,rumah
3071,2900000000,Badung,2,3,1,23885,13555,villa
3072,2950000000,Badung,3,3,2,23885,13555,villa
3073,650000000,Denpasar,2,2,1,23885,13555,rumah
3074,3500000000,Badung,5,3,1,23885,13555,villa
3075,1700000000,Denpasar,6,2,0,23885,13555,rumah
3076,7490000000,Badung,4,4,0,23885,13555,villa
3077,675000000,Badung,2,1,1,23885,13555,rumah
3078,3500000000,Badung,2,2,0,23885,13555,villa
3079,3500000000,Badung,2,2,1,23885,13555,villa
3080,4500000000,Badung,4,4,2,23885,13555,villa
3081,5500000000,Badung,3,2,2,23885,13555,villa
3082,675000000,Badung,2,1,1,23885,13555,rumah
3083,1200000000,Badung,3,2,1,23885,13555,rumah
3084,625000000,Tabanan,3,1,1,23885,13555,rumah
3085,850000000,Badung,2,1,1,23885,13555,rumah
3086,2700000000,Badung,4,4,1,23885,13555,rumah
3087,850000000,Denpasar,2,2,1,100,100,rumah
3088,1120000000,Badung,2,2,1,100,100,rumah
3089,1280000000,Badung,2,2,1,100,100,rumah
3090,3500000000,Badung,2,2,0,100,100,villa
3091,750000000,Badung,2,1,0,100,100,rumah
3092,3850000000,Badung,2,2,1,100,100,villa
3093,1150000000,Denpasar,2,2,1,100,100,rumah
3094,4500000000,Tabanan,4,2,10,100,100,villa
3095,2950000000,Badung,2,2,1,100,100,villa
3096,11000000000,Badung,3,4,0,100,100,villa
3097,2900000000,Badung,2,2,1,100,100,villa
3098,10500000000,Badung,3,3,1,100,100,villa
3099,4500000000,Gianyar,2,2,1,100,100,villa
3100,1500000000,Denpasar,7,3,1,100,100,rumah
3101,3850000000,Badung,2,2,1,100,100,villa
3102,1500000000,Badung,3,4,1,100,100,rumah
3103,499000000,Denpasar,2,1,1,100,100,rumah
3104,790000000,Denpasar,3,1,1,100,150,rumah
3105,4900000000,Badung,3,4,2,100,150,rumah
3106,2750000000,Badung,2,2,1,100,150,villa
3107,5500000000,Badung,2,2,0,100,150,villa
3108,1600000000,Denpasar,6,6,2,100,150,rumah
3109,2900000000,Badung,2,2,0,100,150,villa
3110,3900000000,Badung,4,4,0,100,150,villa
3111,2800000000,Badung,2,3,1,100,150,villa
3112,1250000000,Denpasar,3,2,1,100,150,rumah
3113,1500000000,Denpasar,3,3,2,100,150,rumah
3114,3500000000,Badung,2,2,2,100,150,villa
3115,4500000000,Badung,4,4,2,100,150,villa
3116,4200000000,Badung,2,2,1,100,150,villa
3117,5500000000,Badung,2,2,2,100,150,villa
3118,3500000000,Badung,5,4,0,100,150,rumah
3119,775000000,Denpasar,2,2,0,100,150,rumah
3120,1600000000,Denpasar,3,2,1,390,250,rumah
3121,2800000000,Badung,2,3,1,390,250,villa
3122,1300000000,Denpasar,4,3,0,390,250,rumah
3123,7500000000,Buleleng,3,4,0,390,250,villa
3124,3500000000,Denpasar,3,3,1,390,250,rumah
3125,2800000000,Badung,2,1,0,390,250,villa
3126,790000000,Badung,3,1,1,390,250,rumah
3127,3500000000,Badung,2,2,1,390,250,villa
3128,3500000000,Badung,2,2,1,390,250,villa
3129,4500000000,Badung,4,4,0,390,250,villa
3130,4500000000,Badung,4,4,0,390,250,villa
3131,5500000000,Badung,2,2,1,390,250,villa
3132,5500000000,Badung,2,2,1,390,250,villa
3133,5500000000,Badung,2,2,1,390,250,villa
3134,1600000000,Denpasar,3,2,1,105,137,rumah
3135,3700000000,Badung,3,3,2,105,137,villa
3136,3430000000,Badung,2,2,1,105,137,villa
3137,700000000,Denpasar,2,1,1,105,137,rumah
3138,1370000000,Badung,4,2,0,105,137,rumah
3139,1850000000,Badung,2,2,1,105,137,villa
3140,3200000000,Badung,2,2,1,105,137,villa
3141,5620000000,Denpasar,4,3,2,105,137,rumah
3142,3970000000,Denpasar,3,4,1,105,137,rumah
3143,7500000000,Badung,4,4,1,105,137,villa
3144,1500000000,Denpasar,2,2,1,105,137,rumah
3145,4500000000,Badung,1,1,1,105,137,villa
3146,2900000000,Badung,2,2,1,105,137,villa
3147,1750000000,Denpasar,5,3,0,105,137,rumah
3148,1700000000,Badung,2,3,1,105,137,villa
3149,1600000000,Denpasar,3,4,0,105,137,villa
3150,2370000000,Denpasar,2,2,3,105,137,villa
3151,8900000000,Badung,3,3,0,105,137,villa
3152,2400000000,Denpasar,3,3,1,105,137,villa
3153,5700000000,Denpasar,6,6,1,105,137,rumah
3154,10500000000,Badung,4,4,0,350,300,villa
3155,4710000000,Badung,3,3,0,350,300,villa
3156,10000000000,Denpasar,4,4,0,350,300,rumah
3157,2400000000,Denpasar,3,3,1,350,300,rumah
3158,3200000000,Denpasar,4,3,2,350,300,villa
3159,3200000000,Denpasar,4,3,2,350,300,villa
3160,3600000000,Denpasar,4,4,1,350,300,rumah
3161,2300000000,Denpasar,3,2,1,350,300,rumah
3162,2950000000,Badung,3,3,1,350,300,villa
3163,3400000000,Gianyar,3,2,1,350,300,villa
3164,3020000000,Badung,3,4,1,350,300,rumah
3165,3900000000,Badung,3,2,0,350,300,villa
3166,1200000000,Gianyar,3,1,0,350,300,rumah
3167,585000000,Gianyar,3,1,1,350,300,rumah
3168,3630000000,Badung,3,3,1,350,300,villa
3169,2870000000,Badung,3,4,1,350,300,rumah
